country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","20-04-2026 21:00:00",13.67,79.35,NO2,22,86,46
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","20-04-2026 21:00:00",17.72,83.3,CO,3,51,25
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","20-04-2026 21:00:00",27.103358,93.679645,PM2.5,5,324,69
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","20-04-2026 21:00:00",27.103358,93.679645,NO2,7,9,8
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","20-04-2026 21:00:00",27.103358,93.679645,SO2,10,13,11
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-04-2026 21:00:00",26.071318,91.87488,SO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-04-2026 21:00:00",26.071318,91.87488,OZONE,15,48,34
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","20-04-2026 21:00:00",26.10887,91.589544,OZONE,10,13,11
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-04-2026 21:00:00",16.536107,80.594233,NH3,3,6,4
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-04-2026 21:00:00",16.536107,80.594233,SO2,10,19,16
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-04-2026 21:00:00",16.536107,80.594233,CO,19,38,33
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-04-2026 21:00:00",16.486692,80.699436,PM2.5,53,71,65
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-04-2026 21:00:00",16.486692,80.699436,NO2,25,42,34
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-04-2026 21:00:00",16.486692,80.699436,OZONE,41,59,47
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","20-04-2026 21:00:00",16.509717,80.612222,NH3,8,9,9
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","20-04-2026 21:00:00",17.72,83.3,PM2.5,10,73,32
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","20-04-2026 21:00:00",25.42742023,86.13886079,PM2.5,28,187,58
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","20-04-2026 21:00:00",26.80365,84.51954,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","20-04-2026 21:00:00",25.251013,86.989001,PM10,44,152,74
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","20-04-2026 21:00:00",25.251013,86.989001,NO2,11,14,12
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","20-04-2026 21:00:00",25.265194,87.012947,NH3,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","20-04-2026 21:00:00",25.265194,87.012947,CO,81,98,89
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","20-04-2026 21:00:00",25.265194,87.012947,OZONE,7,34,14
India,Bihar,Munger,"Town Hall, Munger - BSPCB","20-04-2026 21:00:00",25.376776,86.471523,OZONE,9,10,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","20-04-2026 21:00:00",26.11442,85.39813,NH3,9,23,13
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","20-04-2026 21:00:00",26.11442,85.39813,OZONE,21,120,81
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","20-04-2026 21:00:00",26.1403345,85.3650192,NO2,3,10,5
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","20-04-2026 21:00:00",26.1209,85.3647,PM2.5,62,110,81
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","20-04-2026 21:00:00",26.1209,85.3647,CO,8,59,34
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-04-2026 21:00:00",16.5150833,80.5181667,CO,8,16,14
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","20-04-2026 21:00:00",13.204880,79.097889,PM2.5,51,70,58
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","20-04-2026 21:00:00",13.204880,79.097889,NO2,26,35,32
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","20-04-2026 21:00:00",16.711754,81.092095,PM2.5,39,75,57
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","20-04-2026 21:00:00",16.711754,81.092095,PM10,29,71,50
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-04-2026 21:00:00",25.697189,85.245900,OZONE,13,169,123
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-04-2026 21:00:00",25.560083,87.553265,PM2.5,22,62,37
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-04-2026 21:00:00",25.560083,87.553265,CO,64,98,70
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","20-04-2026 21:00:00",27.308328,84.531742,SO2,15,17,16
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-04-2026 21:00:00","28.540721 ","77.168544 ",OZONE,7,146,74
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","20-04-2026 21:00:00",28.732820,77.170633,OZONE,3,57,48
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","20-04-2026 21:00:00",28.580280,77.233829,NO2,24,133,67
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","20-04-2026 21:00:00",28.580280,77.233829,NH3,11,16,13
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","20-04-2026 21:00:00",28.580280,77.233829,SO2,14,65,27
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","20-04-2026 21:00:00",28.611281,77.237738,PM2.5,8,304,81
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","20-04-2026 21:00:00",28.636429,77.201067,NH3,7,8,7
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-04-2026 21:00:00",28.684678,77.076574,PM10,138,403,244
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-04-2026 21:00:00",28.684678,77.076574,SO2,13,79,32
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","20-04-2026 21:00:00",22.126650,83.483212,PM2.5,32,68,43
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","20-04-2026 21:00:00",22.126650,83.483212,PM10,53,173,86
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-04-2026 21:00:00",21.258815,81.578979,NO2,24,37,32
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-04-2026 21:00:00",21.258815,81.578979,NH3,3,4,3
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-04-2026 21:00:00",21.219665,81.630094,PM2.5,22,42,29
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-04-2026 21:00:00",21.219665,81.630094,OZONE,1,9,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-04-2026 21:00:00",21.371751,81.664929,PM10,35,154,99
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-04-2026 21:00:00",28.815329,77.153010,PM2.5,23,143,82
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-04-2026 21:00:00",28.815329,77.153010,SO2,6,30,14
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-04-2026 21:00:00",28.656756,77.227234,PM2.5,55,128,89
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-04-2026 21:00:00",28.656756,77.227234,PM10,118,442,178
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-04-2026 21:00:00",28.656756,77.227234,NO2,38,188,98
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","20-04-2026 21:00:00","28.615828 ","77.271992 ",PM10,103,249,171
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","20-04-2026 21:00:00","28.615828 ","77.271992 ",OZONE,3,228,135
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-04-2026 21:00:00",28.498571,77.264840,PM10,119,384,211
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-04-2026 21:00:00",28.498571,77.264840,NO2,15,127,57
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-04-2026 21:00:00",28.498571,77.264840,OZONE,4,199,92
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","20-04-2026 21:00:00",28.5710274,77.0719006,PM2.5,27,388,165
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-04-2026 21:00:00",28.684678,77.076574,OZONE,26,70,64
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","20-04-2026 21:00:00",28.60909,77.0325413,OZONE,18,66,54
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","20-04-2026 21:00:00","28.594004 ","76.909423 ",SO2,31,69,45
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","20-04-2026 21:00:00",28.570173,76.933762,PM2.5,23,334,149
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","20-04-2026 21:00:00",28.570173,76.933762,SO2,7,97,32
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","20-04-2026 21:00:00",28.570173,76.933762,OZONE,4,53,48
India,Delhi,Delhi,"Narela, Delhi - DPCC","20-04-2026 21:00:00",28.822836,77.101981,PM10,121,318,204
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","20-04-2026 21:00:00",28.567890,77.250515,PM10,105,326,171
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","20-04-2026 21:00:00",21.224231,81.408350,NO2,19,54,28
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","20-04-2026 21:00:00",22.08815,82.13737,SO2,8,22,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","20-04-2026 21:00:00",22.118125,83.140608,PM2.5,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","20-04-2026 21:00:00",22.118125,83.140608,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-04-2026 21:00:00",22.368195,82.746431,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-04-2026 21:00:00",22.368195,82.746431,OZONE,15,23,17
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","20-04-2026 21:00:00",22.348441,82.549611,NO2,24,36,31
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","20-04-2026 21:00:00",22.348441,82.549611,SO2,7,20,12
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","20-04-2026 21:00:00",28.5627763,77.1180053,PM2.5,30,318,117
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","20-04-2026 21:00:00",28.5627763,77.1180053,PM10,88,380,179
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","20-04-2026 21:00:00","28.493624 ","77.201159 ",PM2.5,10,322,135
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","20-04-2026 21:00:00","28.493624 ","77.201159 ",SO2,8,25,13
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-04-2026 21:00:00",28.542460,77.191651,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-04-2026 21:00:00",28.542460,77.191651,PM10,7,363,147
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-04-2026 21:00:00",28.542460,77.191651,NO2,24,106,55
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-04-2026 21:00:00","28.540721 ","77.168544 ",SO2,7,83,29
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-04-2026 21:00:00",28.647622,77.3158090,PM10,131,416,242
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","20-04-2026 21:00:00",28.4706914,77.1099364,CO,32,74,38
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","20-04-2026 21:00:00",28.4706914,77.1099364,OZONE,5,86,70
India,Delhi,Delhi,"Bawana, Delhi - DPCC","20-04-2026 21:00:00",28.776200,77.051074,SO2,9,61,24
India,Delhi,Delhi,"Bawana, Delhi - DPCC","20-04-2026 21:00:00",28.776200,77.051074,OZONE,6,61,51
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","20-04-2026 21:00:00",28.5512005,77.2735737,OZONE,19,83,56
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","20-04-2026 21:00:00","28.594169 ","77.125100 ",PM2.5,19,62,37
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","20-04-2026 21:00:00",30.751462,76.762879,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","20-04-2026 21:00:00",30.751462,76.762879,CO,3,24,4
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","20-04-2026 21:00:00",30.751462,76.762879,OZONE,10,77,68
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-04-2026 21:00:00",30.719859,76.738637,CO,26,86,42
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","20-04-2026 21:00:00",21.194815,81.314770,SO2,6,36,16
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","20-04-2026 21:00:00",21.194815,81.314770,CO,14,25,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","20-04-2026 21:00:00",21.185571,81.343175,PM2.5,13,57,29
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","20-04-2026 21:00:00",25.03280,85.41948,NH3,3,3,3
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","20-04-2026 21:00:00",24.952822,84.002396,PM10,73,188,121
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","20-04-2026 21:00:00",24.952822,84.002396,NH3,2,3,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","20-04-2026 21:00:00",26.2271665,84.3570427,CO,54,103,76
India,Gujarat,Surat,"Science Center, Surat - SMC","20-04-2026 21:00:00",21.170046,72.795405,CO,28,66,43
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","20-04-2026 21:00:00",22.320153,73.216285,OZONE,2,10,8
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","20-04-2026 21:00:00",20.362421,72.918013,PM10,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-04-2026 21:00:00",22.969611,72.643500,CO,2,58,26
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","20-04-2026 21:00:00",30.379589,76.778328,PM2.5,3,13,7
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","20-04-2026 21:00:00",30.379589,76.778328,PM10,3,14,7
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","20-04-2026 21:00:00",30.379589,76.778328,SO2,15,32,22
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","20-04-2026 21:00:00",28.6701,76.9254,PM2.5,134,172,153
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","20-04-2026 21:00:00",28.6701,76.9254,SO2,6,7,6
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","20-04-2026 21:00:00",28.6701,76.9254,CO,44,51,47
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-04-2026 21:00:00",21.613267,73.010555,NH3,5,6,5
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-04-2026 21:00:00",21.755417,72.139056,PM2.5,39,117,62
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-04-2026 21:00:00",21.755417,72.139056,PM10,100,165,123
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-04-2026 21:00:00",23.163798,72.677768,PM2.5,56,56,56
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-04-2026 21:00:00",23.163798,72.677768,PM10,132,334,152
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-04-2026 21:00:00",23.163798,72.677768,SO2,4,24,11
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","20-04-2026 21:00:00",23.243639,72.68994,PM10,76,121,105
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","20-04-2026 21:00:00",23.243639,72.68994,NO2,7,28,15
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","20-04-2026 21:00:00",23.243639,72.68994,OZONE,2,28,21
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","20-04-2026 21:00:00",28.6573814,77.1585447,CO,12,103,26
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","20-04-2026 21:00:00",28.530785,77.271255,OZONE,4,61,39
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","20-04-2026 21:00:00",28.623763,77.287209,SO2,9,41,19
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","20-04-2026 21:00:00",28.623763,77.287209,OZONE,2,65,43
India,Delhi,Delhi,"Pusa, Delhi - DPCC","20-04-2026 21:00:00",28.639652,77.146275,PM10,124,408,223
India,Delhi,Delhi,"Pusa, Delhi - DPCC","20-04-2026 21:00:00",28.639652,77.146275,OZONE,3,43,30
India,Delhi,Delhi,"Pusa, Delhi - IMD","20-04-2026 21:00:00",28.636110,77.173332,PM2.5,5,212,99
India,Delhi,Delhi,"Pusa, Delhi - IMD","20-04-2026 21:00:00",28.636110,77.173332,PM10,72,260,157
India,Delhi,Delhi,"Rohini, Delhi - DPCC","20-04-2026 21:00:00",28.732528,77.119920,NO2,8,65,33
India,Delhi,Delhi,"Rohini, Delhi - DPCC","20-04-2026 21:00:00",28.732528,77.119920,CO,14,59,20
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","20-04-2026 21:00:00",28.5504249,77.2159377,NO2,23,33,28
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","20-04-2026 21:00:00",28.5504249,77.2159377,SO2,26,38,31
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-04-2026 21:00:00",28.710508,77.249485,PM2.5,22,345,103
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-04-2026 21:00:00",28.710508,77.249485,PM10,46,205,115
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-04-2026 21:00:00",28.710508,77.249485,NO2,10,52,27
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-04-2026 21:00:00",28.710508,77.249485,OZONE,10,66,48
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","20-04-2026 21:00:00",23.041137,72.456691,NH3,2,7,4
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","20-04-2026 21:00:00",23.023389,72.515201,PM2.5,65,123,83
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","20-04-2026 21:00:00",23.023389,72.515201,NH3,2,5,3
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-04-2026 21:00:00",23.076793,72.627874,SO2,5,56,20
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-04-2026 21:00:00",23.076793,72.627874,CO,32,72,40
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-04-2026 21:00:00",23.593150,72.372792,PM2.5,56,210,117
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","20-04-2026 21:00:00",22.410802,73.097923,PM10,66,199,118
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","20-04-2026 21:00:00",22.410802,73.097923,CO,17,117,43
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","20-04-2026 21:00:00",22.248853,70.776774,SO2,10,97,28
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","20-04-2026 21:00:00",28.621810,77.1944633,NH3,1,11,5
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","20-04-2026 21:00:00",28.672342,77.315260,NH3,8,11,9
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","20-04-2026 21:00:00",28.699793,77.165453,PM2.5,103,335,184
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","20-04-2026 21:00:00",28.699793,77.165453,PM10,173,356,256
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","20-04-2026 21:00:00",28.699793,77.165453,NO2,49,137,84
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","20-04-2026 21:00:00",23.107969,72.574648,NH3,2,9,6
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","20-04-2026 21:00:00",23.107969,72.574648,OZONE,3,96,78
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","20-04-2026 21:00:00",22.977134,72.553024,PM2.5,34,214,93
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-04-2026 21:00:00",23.002657,72.591912,CO,10,107,46
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","20-04-2026 21:00:00","21.217779 ","72.834787 ",NO2,6,29,14
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","20-04-2026 21:00:00","21.217779 ","72.834787 ",SO2,5,8,6
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","20-04-2026 21:00:00",28.060249,76.113115,OZONE,16,40,37
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","20-04-2026 21:00:00",28.1485564,77.3320667,CO,28,28,28
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","20-04-2026 21:00:00",28.3153,76.9143,OZONE,1,82,73
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","20-04-2026 21:00:00",30.7057778,76.8531805555555,NO2,23,26,24
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","20-04-2026 21:00:00",29.432304,76.972765,NO2,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-04-2026 21:00:00",28.52123,76.37138,PM10,79,147,114
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-04-2026 21:00:00",28.52123,76.37138,OZONE,39,40,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","20-04-2026 21:00:00",29.536400,75.015800,NO2,17,26,20
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","20-04-2026 21:00:00",28.6701,76.9254,OZONE,22,27,26
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","20-04-2026 21:00:00",28.3419248,77.319699,SO2,4,9,7
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","20-04-2026 21:00:00",28.806223,76.141105,NO2,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","20-04-2026 21:00:00",28.806223,76.141105,OZONE,4,15,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","20-04-2026 21:00:00",28.593883,76.270653,NO2,9,21,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","20-04-2026 21:00:00",28.206800,76.799700,NO2,14,50,37
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","20-04-2026 21:00:00",28.39072,77.30059,PM2.5,94,110,101
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","20-04-2026 21:00:00",34.066206,74.819820,OZONE,1,11,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-04-2026 21:00:00",23.80569,86.44268,CO,2,41,2
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","20-04-2026 21:00:00",23.707909,86.414670,PM2.5,41,76,55
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","20-04-2026 21:00:00",23.707909,86.414670,OZONE,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","20-04-2026 21:00:00",15.888653,74.541751,PM10,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","20-04-2026 21:00:00",15.888653,74.541751,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-04-2026 21:00:00",12.9135218,77.5950804,NH3,4,5,4
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","20-04-2026 21:00:00",29.027200,77.062100,NO2,12,13,12
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","20-04-2026 21:00:00",30.943887,76.801991,PM2.5,62,267,138
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","20-04-2026 21:00:00",34.06313,74.96017,NO2,5,31,11
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","20-04-2026 21:00:00",34.06313,74.96017,SO2,3,4,4
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","20-04-2026 21:00:00",34.066206,74.819820,SO2,3,4,3
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","20-04-2026 21:00:00",12.951913,77.539784,PM2.5,37,83,55
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","20-04-2026 21:00:00",12.9756843,77.5660749,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-04-2026 21:00:00",13.029152,77.585901,NO2,19,125,59
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-04-2026 21:00:00",12.938539,77.590100,PM10,68,117,99
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-04-2026 21:00:00",12.938539,77.590100,SO2,4,17,8
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","20-04-2026 21:00:00",28.4417,77.3217,SO2,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","20-04-2026 21:00:00",28.422681,77.148944,NO2,1,46,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","20-04-2026 21:00:00",28.422681,77.148944,CO,37,72,46
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","20-04-2026 21:00:00",28.4227,77.0667,CO,21,50,25
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","20-04-2026 21:00:00",28.4275,77.1465,CO,8,37,20
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","20-04-2026 21:00:00",27.9002,76.9938,SO2,31,37,34
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","20-04-2026 21:00:00",28.360699,76.936090,OZONE,9,49,28
